Employee ID,Age,Gender,Department,Job Role,Monthly Income,Years at Company,Job Satisfaction,Performance Rating,Work-Life Balance,Attrition
EMP1947,26,Male,Human Resources,HR Partner,4671,8,1,3,3,No
EMP1948,41,Female,Research & Development,Manager,16182,9,3,3,1,No
EMP1949,22,Female,Research & Development,Manufacturing Director,10665,3,2,2,4,No
EMP1950,51,Female,Research & Development,Manufacturing Director,10879,0,2,2,4,No
EMP1951,42,Female,Research & Development,Manager,18859,3,3,4,4,No
EMP1952,41,Male,Research & Development,Research Scientist,8416,6,3,4,3,No
EMP1953,27,Male,Research & Development,Manufacturing Director,17622,2,4,1,3,No
EMP1954,43,Male,IT,Software Engineer,9027,0,1,2,3,No
EMP1955,39,Male,Human Resources,HR Partner,6439,1,4,3,1,No
EMP1956,29,Female,IT,Data Analyst,10880,7,1,2,3,No
EMP1957,53,Male,Sales,Sales Executive,3907,2,1,3,2,Yes
EMP1958,54,Male,Research & Development,Laboratory Technician,8314,8,3,2,1,Yes
EMP1959,37,Male,Finance,Manager,11325,1,4,3,4,No
EMP1960,33,Female,Research & Development,Manager,10885,0,2,3,1,No
EMP1961,59,Female,Sales,Sales Representative,6241,2,2,3,4,No
EMP1962,55,Female,Research & Development,Manager,18575,3,3,2,3,No
EMP1963,35,Female,Sales,Manager,16565,0,2,3,4,No
EMP1964,57,Female,Sales,Sales Executive,7870,0,4,4,1,Yes
EMP1965,54,Female,Finance,Manager,12725,1,4,3,3,No
EMP1966,44,Male,Research & Development,Manager,19117,0,1,4,3,No
EMP1967,23,Female,Sales,Manager,14615,2,3,4,4,No
EMP1968,42,Female,Finance,Financial Analyst,11138,16,4,4,3,Yes
EMP1969,23,Female,Finance,Manager,13832,3,2,3,2,No
EMP1970,48,Female,Research & Development,Research Scientist,10544,4,3,3,4,No
EMP1971,30,Male,Sales,Sales Representative,6865,2,1,4,3,Yes
EMP1972,22,Female,IT,Manager,10640,1,3,2,1,Yes
EMP1973,32,Female,Human Resources,HR Partner,6611,0,1,3,3,Yes
EMP1974,24,Male,Research & Development,Research Scientist,7061,3,4,4,3,No
EMP1975,44,Female,IT,IT Support,4211,3,2,3,2,Yes
EMP1976,47,Male,Research & Development,Laboratory Technician,6471,0,2,4,3,No
EMP1977,25,Female,Sales,Sales Executive,7563,7,4,3,1,No
EMP1978,39,Female,Research & Development,Laboratory Technician,3605,3,1,4,3,No
EMP1979,27,Male,Research & Development,Laboratory Technician,8176,2,2,3,4,No
EMP1980,56,Female,IT,IT Support,6970,0,2,3,3,No
EMP1981,43,Male,Research & Development,Research Scientist,9658,4,2,3,3,No
EMP1982,36,Female,Sales,Manager,13806,6,4,4,1,No
EMP1983,43,Male,Research & Development,Manager,10298,1,4,4,2,No
EMP1984,58,Female,Research & Development,Manager,10725,1,1,4,2,No
EMP1985,33,Male,Research & Development,Research Scientist,7780,3,4,3,3,No
EMP1986,59,Female,Research & Development,Laboratory Technician,4689,0,3,3,3,No
EMP1987,39,Male,Research & Development,Research Scientist,8138,5,4,1,4,No
EMP1988,56,Female,IT,Software Engineer,11291,4,2,4,1,Yes
EMP1989,51,Female,Sales,Sales Representative,7865,0,3,3,3,No
EMP1990,45,Non-Binary,Research & Development,Laboratory Technician,6071,0,3,3,3,No
EMP1991,51,Female,IT,Software Engineer,12441,4,3,2,3,No
EMP1992,35,Female,Research & Development,Manufacturing Director,17581,1,3,4,4,No
EMP1993,27,Male,Research & Development,Research Scientist,8792,0,2,4,2,No
EMP1994,24,Male,Finance,Accountant,8978,6,4,4,1,No
EMP1995,37,Male,Sales,Manager,10214,1,3,3,3,Yes
EMP1996,28,Female,Sales,Sales Representative,6015,3,4,3,3,No
EMP1997,35,Female,Research & Development,Laboratory Technician,5885,1,2,3,1,No
EMP1998,30,Male,Sales,Manager,20228,4,3,1,2,Yes
EMP1999,36,Female,Finance,Accountant,7300,1,4,4,3,No
EMP2000,42,Female,Sales,Sales Representative,9620,17,3,2,3,No
