Employee ID,Age,Gender,Department,Job Role,Monthly Income,Years at Company,Job Satisfaction,Performance Rating,Work-Life Balance,Attrition,Tenure Group,Income Band,Attrition_Encoded,Gender_Encoded,Department_Encoded,JobRole_Encoded
EMP0713,43,Male,IT,Data Analyst,6830,0,1,3,4,No,0-2 Yrs,Medium (5k-10k),0,1,2,1
EMP0714,51,Male,Finance,Manager,10248,1,4,3,1,No,0-2 Yrs,High (10k-15k),0,1,0,6
EMP0715,38,Male,Research & Development,Manager,15810,8,3,4,3,No,6-10 Yrs,Very High (15k+),0,1,3,6
EMP0716,47,Female,Research & Development,Laboratory Technician,5778,8,2,4,3,No,6-10 Yrs,Medium (5k-10k),0,0,3,5
EMP0717,57,Male,Research & Development,Manufacturing Director,15968,1,3,2,2,No,0-2 Yrs,Very High (15k+),0,1,3,7
EMP0718,22,Female,Research & Development,Research Scientist,9833,4,3,3,4,No,3-5 Yrs,Medium (5k-10k),0,0,3,9
EMP0719,29,Female,Research & Development,Manufacturing Director,11470,7,2,3,4,No,6-10 Yrs,High (10k-15k),0,0,3,7
EMP0720,56,Male,Research & Development,Research Scientist,11855,2,1,2,4,No,0-2 Yrs,High (10k-15k),0,1,3,9
EMP0721,36,Male,Finance,Financial Analyst,7266,6,3,3,1,No,6-10 Yrs,Medium (5k-10k),0,1,0,2
EMP0722,43,Male,Finance,Accountant,7977,16,3,3,2,No,10+ Yrs,Medium (5k-10k),0,1,0,0
EMP0723,35,Male,IT,Software Engineer,11662,3,4,3,4,No,3-5 Yrs,High (10k-15k),0,1,2,12
EMP0724,47,Male,IT,Data Analyst,8428,1,4,3,3,Yes,0-2 Yrs,Medium (5k-10k),1,1,2,1
EMP0725,49,Female,Research & Development,Manufacturing Director,22781,14,3,3,4,No,10+ Yrs,Very High (15k+),0,0,3,7
EMP0726,44,Female,Sales,Manager,19604,4,4,4,1,No,3-5 Yrs,Very High (15k+),0,0,4,6
EMP0727,35,Male,Sales,Sales Executive,4886,0,3,3,3,No,0-2 Yrs,Low (<5k),0,1,4,10
EMP0728,45,Female,Research & Development,Laboratory Technician,5422,4,4,3,3,No,3-5 Yrs,Medium (5k-10k),0,0,3,5
EMP0729,23,Male,Human Resources,HR Partner,4296,3,2,1,1,Yes,3-5 Yrs,Low (<5k),1,1,1,3
EMP0730,47,Female,Sales,Sales Representative,6037,9,2,2,3,Yes,6-10 Yrs,Medium (5k-10k),1,0,4,11
EMP0731,35,Female,Finance,Accountant,6006,3,3,3,3,No,3-5 Yrs,Medium (5k-10k),0,0,0,0
EMP0732,28,Female,Sales,Sales Representative,3448,1,1,2,2,Yes,0-2 Yrs,Low (<5k),1,0,4,11
EMP0733,24,Male,Sales,Manager,11637,5,4,1,2,No,3-5 Yrs,High (10k-15k),0,1,4,6
EMP0734,44,Male,Research & Development,Laboratory Technician,4549,3,4,2,3,Yes,3-5 Yrs,Low (<5k),1,1,3,5
EMP0735,39,Non-Binary,Sales,Manager,13787,1,2,3,3,No,0-2 Yrs,High (10k-15k),0,2,4,6
EMP0736,59,Male,Sales,Sales Representative,4911,4,3,3,4,No,3-5 Yrs,Low (<5k),0,1,4,11
EMP0737,56,Non-Binary,Research & Development,Manufacturing Director,19967,8,4,3,3,No,6-10 Yrs,Very High (15k+),0,2,3,7
EMP0738,36,Male,IT,Manager,10722,0,4,3,2,No,0-2 Yrs,High (10k-15k),0,1,2,6
EMP0739,46,Male,Research & Development,Manufacturing Director,14642,4,2,2,4,Yes,3-5 Yrs,High (10k-15k),1,1,3,7
EMP0740,58,Male,Research & Development,Manufacturing Director,14074,2,2,3,4,No,0-2 Yrs,High (10k-15k),0,1,3,7
EMP0741,49,Male,Research & Development,Research Scientist,11066,1,3,3,1,Yes,0-2 Yrs,High (10k-15k),1,1,3,9
EMP0742,31,Female,Sales,Sales Representative,5347,2,3,3,4,No,0-2 Yrs,Medium (5k-10k),0,0,4,11
EMP0743,38,Male,Finance,Financial Analyst,7102,2,1,4,2,No,0-2 Yrs,Medium (5k-10k),0,1,0,2
EMP0744,43,Male,Sales,Sales Representative,6728,8,2,4,1,No,6-10 Yrs,Medium (5k-10k),0,1,4,11
EMP0745,47,Male,Finance,Accountant,4126,1,4,1,2,No,0-2 Yrs,Low (<5k),0,1,0,0
EMP0746,46,Male,Research & Development,Manager,15433,6,3,4,2,No,6-10 Yrs,Very High (15k+),0,1,3,6
EMP0747,38,Male,Finance,Financial Analyst,9504,0,4,2,4,No,0-2 Yrs,Medium (5k-10k),0,1,0,2
EMP0748,34,Male,Sales,Manager,15517,15,4,4,4,No,10+ Yrs,Very High (15k+),0,1,4,6
EMP0749,41,Female,Research & Development,Laboratory Technician,6197,4,4,3,4,No,3-5 Yrs,Medium (5k-10k),0,0,3,5
EMP0750,46,Male,Sales,Manager,12349,6,2,3,4,No,6-10 Yrs,High (10k-15k),0,1,4,6
EMP0751,25,Male,Sales,Sales Executive,6580,1,4,2,3,No,0-2 Yrs,Medium (5k-10k),0,1,4,10
EMP0752,31,Male,Research & Development,Manufacturing Director,12278,2,1,2,3,No,0-2 Yrs,High (10k-15k),0,1,3,7
EMP0753,24,Male,Sales,Sales Representative,4453,1,3,3,4,No,0-2 Yrs,Low (<5k),0,1,4,11
EMP0754,39,Non-Binary,Research & Development,Laboratory Technician,7083,13,3,4,4,No,10+ Yrs,Medium (5k-10k),0,2,3,5
EMP0755,57,Male,Sales,Sales Representative,3909,3,2,3,4,Yes,3-5 Yrs,Low (<5k),1,1,4,11
EMP0756,43,Male,Research & Development,Research Scientist,11939,4,4,3,4,No,3-5 Yrs,High (10k-15k),0,1,3,9
EMP0757,55,Female,IT,Data Analyst,11152,6,4,3,2,Yes,6-10 Yrs,High (10k-15k),1,0,2,1
EMP0758,29,Male,Research & Development,Research Scientist,9449,2,1,3,4,No,0-2 Yrs,Medium (5k-10k),0,1,3,9
EMP0759,40,Male,Research & Development,Manager,16966,6,3,1,4,No,6-10 Yrs,Very High (15k+),0,1,3,6
EMP0760,58,Non-Binary,Research & Development,Manufacturing Director,20756,5,2,1,4,No,3-5 Yrs,Very High (15k+),0,2,3,7
EMP0761,27,Female,IT,Manager,20892,6,3,3,2,No,6-10 Yrs,Very High (15k+),0,0,2,6
EMP0762,47,Non-Binary,Research & Development,Manager,17012,3,4,3,3,No,3-5 Yrs,Very High (15k+),0,2,3,6
EMP0763,55,Male,Research & Development,Manager,15265,2,2,2,3,No,0-2 Yrs,Very High (15k+),0,1,3,6
EMP0764,27,Male,Finance,Accountant,3215,1,4,2,2,No,0-2 Yrs,Low (<5k),0,1,0,0
EMP0765,58,Male,Human Resources,Recruiter,5205,8,1,2,3,No,6-10 Yrs,Medium (5k-10k),0,1,1,8
EMP0766,54,Male,Research & Development,Laboratory Technician,5181,4,3,4,2,No,3-5 Yrs,Medium (5k-10k),0,1,3,5
EMP0767,43,Female,Research & Development,Manufacturing Director,15308,2,3,2,3,No,0-2 Yrs,Very High (15k+),0,0,3,7
EMP0768,42,Male,Human Resources,Recruiter,9183,14,2,3,3,No,10+ Yrs,Medium (5k-10k),0,1,1,8
EMP0769,27,Female,Research & Development,Research Scientist,6894,0,2,3,3,No,0-2 Yrs,Medium (5k-10k),0,0,3,9
EMP0770,27,Female,Sales,Manager,21559,9,4,3,3,No,6-10 Yrs,Very High (15k+),0,0,4,6
EMP0771,25,Male,Sales,Manager,17812,7,4,2,3,No,6-10 Yrs,Very High (15k+),0,1,4,6
EMP0772,51,Male,IT,IT Support,5413,10,2,3,2,No,6-10 Yrs,Medium (5k-10k),0,1,2,4
EMP0773,32,Female,Sales,Manager,15720,8,3,2,2,No,6-10 Yrs,Very High (15k+),0,0,4,6
EMP0774,51,Male,Human Resources,Manager,18907,2,1,3,1,No,0-2 Yrs,Very High (15k+),0,1,1,6
EMP0775,52,Female,Research & Development,Research Scientist,10866,1,2,2,2,No,0-2 Yrs,High (10k-15k),0,0,3,9
EMP0776,45,Male,Research & Development,Manager,16020,6,3,3,3,No,6-10 Yrs,Very High (15k+),0,1,3,6
EMP0777,30,Male,Sales,Manager,18035,1,1,3,4,No,0-2 Yrs,Very High (15k+),0,1,4,6
EMP0778,24,Female,Sales,Sales Representative,6055,0,4,3,2,No,0-2 Yrs,Medium (5k-10k),0,0,4,11
EMP0779,52,Non-Binary,Finance,Manager,13249,7,4,3,2,No,6-10 Yrs,High (10k-15k),0,2,0,6
EMP0780,58,Male,IT,IT Support,5153,1,4,3,4,Yes,0-2 Yrs,Medium (5k-10k),1,1,2,4
EMP0781,57,Female,Research & Development,Manager,20980,12,3,4,3,No,10+ Yrs,Very High (15k+),0,0,3,6
EMP0782,45,Male,Research & Development,Manufacturing Director,14569,9,4,3,4,Yes,6-10 Yrs,High (10k-15k),1,1,3,7
EMP0783,52,Female,Research & Development,Manufacturing Director,14846,9,3,3,4,No,6-10 Yrs,High (10k-15k),0,0,3,7
EMP0784,27,Female,Research & Development,Manufacturing Director,18994,7,3,3,3,No,6-10 Yrs,Very High (15k+),0,0,3,7
EMP0785,23,Male,Research & Development,Research Scientist,12066,5,4,3,2,No,3-5 Yrs,High (10k-15k),0,1,3,9
EMP0786,41,Male,Sales,Sales Executive,7015,8,3,3,3,No,6-10 Yrs,Medium (5k-10k),0,1,4,10
EMP0787,49,Female,Research & Development,Manufacturing Director,13189,4,1,3,1,No,3-5 Yrs,High (10k-15k),0,0,3,7
EMP0788,32,Male,IT,Software Engineer,12124,1,4,2,2,No,0-2 Yrs,High (10k-15k),0,1,2,12
EMP0789,25,Female,Finance,Accountant,4703,7,4,1,2,No,6-10 Yrs,Low (<5k),0,0,0,0
EMP0790,36,Male,Sales,Manager,12563,9,4,2,4,No,6-10 Yrs,High (10k-15k),0,1,4,6
EMP0791,27,Female,Human Resources,Recruiter,5573,3,3,2,3,No,3-5 Yrs,Medium (5k-10k),0,0,1,8
EMP0792,51,Female,Research & Development,Manager,10815,0,3,3,1,Yes,0-2 Yrs,High (10k-15k),1,0,3,6
EMP0793,59,Female,Research & Development,Laboratory Technician,4877,5,4,4,3,No,3-5 Yrs,Low (<5k),0,0,3,5
EMP0794,23,Male,Sales,Manager,17173,0,1,3,3,No,0-2 Yrs,Very High (15k+),0,1,4,6
EMP0795,36,Female,Research & Development,Manager,19673,13,3,4,3,No,10+ Yrs,Very High (15k+),0,0,3,6
EMP0796,32,Female,Research & Development,Manager,17598,14,2,4,2,Yes,10+ Yrs,Very High (15k+),1,0,3,6
EMP0797,29,Male,Research & Development,Laboratory Technician,5526,1,3,4,3,Yes,0-2 Yrs,Medium (5k-10k),1,1,3,5
EMP0798,47,Male,Human Resources,Recruiter,6429,5,3,4,4,No,3-5 Yrs,Medium (5k-10k),0,1,1,8
EMP0799,26,Male,Human Resources,Recruiter,5060,0,1,3,1,No,0-2 Yrs,Medium (5k-10k),0,1,1,8
EMP0800,27,Female,Research & Development,Manufacturing Director,20971,6,2,2,2,Yes,6-10 Yrs,Very High (15k+),1,0,3,7
EMP0801,47,Male,Finance,Manager,16724,2,3,3,2,No,0-2 Yrs,Very High (15k+),0,1,0,6
EMP0802,25,Male,Research & Development,Laboratory Technician,7597,5,1,3,2,Yes,3-5 Yrs,Medium (5k-10k),1,1,3,5
EMP0803,40,Female,Sales,Manager,19795,2,2,4,3,No,0-2 Yrs,Very High (15k+),0,0,4,6
EMP0804,41,Male,Research & Development,Manufacturing Director,12823,0,4,4,4,No,0-2 Yrs,High (10k-15k),0,1,3,7
EMP0805,54,Male,Sales,Sales Representative,6685,2,2,3,4,No,0-2 Yrs,Medium (5k-10k),0,1,4,11
EMP0806,41,Non-Binary,Research & Development,Manufacturing Director,17433,0,3,3,2,Yes,0-2 Yrs,Very High (15k+),1,2,3,7
EMP0807,33,Female,Sales,Sales Executive,6892,4,4,2,3,No,3-5 Yrs,Medium (5k-10k),0,0,4,10
EMP0808,22,Male,Sales,Manager,14826,0,2,1,3,No,0-2 Yrs,High (10k-15k),0,1,4,6
EMP0809,47,Male,IT,Software Engineer,10264,3,2,3,3,No,3-5 Yrs,High (10k-15k),0,1,2,12
EMP0810,35,Female,Sales,Sales Representative,7336,10,3,3,3,No,6-10 Yrs,Medium (5k-10k),0,0,4,11
EMP0811,59,Male,Research & Development,Manufacturing Director,12297,9,4,4,2,No,6-10 Yrs,High (10k-15k),0,1,3,7
EMP0812,58,Male,Sales,Sales Representative,8817,10,4,3,3,Yes,6-10 Yrs,Medium (5k-10k),1,1,4,11
EMP0813,32,Male,Research & Development,Laboratory Technician,10043,12,4,4,3,No,10+ Yrs,High (10k-15k),0,1,3,5
EMP0814,57,Male,Research & Development,Laboratory Technician,3131,0,4,3,4,No,0-2 Yrs,Low (<5k),0,1,3,5
EMP0815,34,Female,Human Resources,Recruiter,3857,0,2,4,4,No,0-2 Yrs,Low (<5k),0,0,1,8
EMP0816,24,Male,Research & Development,Laboratory Technician,4320,4,1,2,2,No,3-5 Yrs,Low (<5k),0,1,3,5
EMP0817,54,Female,Sales,Manager,20421,11,2,4,1,No,10+ Yrs,Very High (15k+),0,0,4,6
EMP0818,27,Female,Research & Development,Research Scientist,11196,9,1,3,4,No,6-10 Yrs,High (10k-15k),0,0,3,9
EMP0819,31,Male,Sales,Manager,14604,0,4,2,3,No,0-2 Yrs,High (10k-15k),0,1,4,6
EMP0820,26,Female,Research & Development,Manufacturing Director,19852,2,3,2,4,No,0-2 Yrs,Very High (15k+),0,0,3,7
EMP0821,44,Female,Research & Development,Manufacturing Director,11758,1,1,4,1,Yes,0-2 Yrs,High (10k-15k),1,0,3,7
EMP0822,31,Male,Finance,Manager,11415,7,4,1,3,No,6-10 Yrs,High (10k-15k),0,1,0,6
EMP0823,23,Male,Sales,Sales Executive,7605,5,2,3,3,No,3-5 Yrs,Medium (5k-10k),0,1,4,10
EMP0824,34,Female,Research & Development,Manufacturing Director,11607,0,3,3,4,No,0-2 Yrs,High (10k-15k),0,0,3,7
EMP0825,23,Female,Sales,Sales Representative,7117,3,3,3,1,No,3-5 Yrs,Medium (5k-10k),0,0,4,11
EMP0826,41,Female,Research & Development,Manager,13016,5,3,4,2,No,3-5 Yrs,High (10k-15k),0,0,3,6
EMP0827,22,Male,Research & Development,Manager,14374,4,3,3,3,No,3-5 Yrs,High (10k-15k),0,1,3,6
EMP0828,58,Non-Binary,Finance,Manager,17274,0,1,3,4,Yes,0-2 Yrs,Very High (15k+),1,2,0,6
EMP0829,30,Male,Sales,Manager,22135,11,3,4,4,No,10+ Yrs,Very High (15k+),0,1,4,6
EMP0830,38,Male,Sales,Sales Executive,7591,4,4,3,4,No,3-5 Yrs,Medium (5k-10k),0,1,4,10
EMP0831,30,Female,Research & Development,Research Scientist,11234,8,4,4,4,No,6-10 Yrs,High (10k-15k),0,0,3,9
EMP0832,32,Male,Sales,Sales Representative,5688,8,3,3,1,No,6-10 Yrs,Medium (5k-10k),0,1,4,11
EMP0833,36,Male,Sales,Manager,11561,1,3,3,1,Yes,0-2 Yrs,High (10k-15k),1,1,4,6
EMP0834,45,Male,Research & Development,Manufacturing Director,14473,0,4,3,2,No,0-2 Yrs,High (10k-15k),0,1,3,7
EMP0835,59,Male,Sales,Manager,16494,6,4,3,3,No,6-10 Yrs,Very High (15k+),0,1,4,6
EMP0836,56,Male,Sales,Sales Representative,3475,0,2,2,4,No,0-2 Yrs,Low (<5k),0,1,4,11
EMP0837,51,Non-Binary,Human Resources,HR Partner,6089,9,3,3,4,Yes,6-10 Yrs,Medium (5k-10k),1,2,1,3
EMP0838,52,Male,Research & Development,Manager,19720,6,4,1,2,No,6-10 Yrs,Very High (15k+),0,1,3,6
EMP0839,26,Female,Sales,Sales Representative,8644,8,3,3,3,No,6-10 Yrs,Medium (5k-10k),0,0,4,11
EMP0840,35,Female,Sales,Manager,11386,1,1,4,4,No,0-2 Yrs,High (10k-15k),0,0,4,6
EMP0841,32,Female,Research & Development,Research Scientist,10733,1,3,1,3,No,0-2 Yrs,High (10k-15k),0,0,3,9
EMP0842,30,Male,Sales,Sales Executive,7414,5,1,3,2,No,3-5 Yrs,Medium (5k-10k),0,1,4,10
EMP0843,55,Female,Research & Development,Manager,15486,0,3,4,3,No,0-2 Yrs,Very High (15k+),0,0,3,6
EMP0844,33,Male,Sales,Sales Representative,7736,6,3,3,3,No,6-10 Yrs,Medium (5k-10k),0,1,4,11
EMP0845,56,Female,Research & Development,Manager,13573,9,4,3,3,No,6-10 Yrs,High (10k-15k),0,0,3,6
EMP0846,56,Female,Research & Development,Research Scientist,11718,2,3,4,3,No,0-2 Yrs,High (10k-15k),0,0,3,9
EMP0847,22,Female,Research & Development,Research Scientist,12419,4,2,4,1,No,3-5 Yrs,High (10k-15k),0,0,3,9
EMP0848,43,Male,IT,IT Support,5063,0,2,3,4,Yes,0-2 Yrs,Medium (5k-10k),1,1,2,4
EMP0849,50,Female,Research & Development,Manufacturing Director,15615,1,4,2,3,No,0-2 Yrs,Very High (15k+),0,0,3,7
EMP0850,29,Male,Sales,Sales Executive,10163,11,1,2,3,Yes,10+ Yrs,High (10k-15k),1,1,4,10
EMP0851,32,Female,Sales,Sales Executive,8358,14,3,3,4,No,10+ Yrs,Medium (5k-10k),0,0,4,10
EMP0852,58,Non-Binary,Research & Development,Laboratory Technician,4862,3,1,3,2,Yes,3-5 Yrs,Low (<5k),1,2,3,5
EMP0853,35,Male,Sales,Sales Representative,8891,13,4,3,2,No,10+ Yrs,Medium (5k-10k),0,1,4,11
EMP0854,51,Non-Binary,Sales,Sales Executive,4618,3,3,3,4,Yes,3-5 Yrs,Low (<5k),1,2,4,10
EMP0855,56,Male,IT,Manager,20181,1,2,2,2,No,0-2 Yrs,Very High (15k+),0,1,2,6
EMP0856,42,Male,Research & Development,Manufacturing Director,13724,1,2,3,4,No,0-2 Yrs,High (10k-15k),0,1,3,7
EMP0857,58,Male,Research & Development,Research Scientist,12104,13,4,3,2,No,10+ Yrs,High (10k-15k),0,1,3,9
EMP0858,26,Male,Research & Development,Manager,18998,0,3,3,1,Yes,0-2 Yrs,Very High (15k+),1,1,3,6
EMP0859,40,Female,Research & Development,Research Scientist,12789,4,4,3,3,No,3-5 Yrs,High (10k-15k),0,0,3,9
EMP0860,35,Male,Sales,Manager,13466,4,4,3,2,No,3-5 Yrs,High (10k-15k),0,1,4,6
EMP0861,47,Male,IT,IT Support,4604,6,4,3,4,No,6-10 Yrs,Low (<5k),0,1,2,4
EMP0862,25,Female,Sales,Sales Representative,4193,3,2,3,3,No,3-5 Yrs,Low (<5k),0,0,4,11
EMP0863,46,Female,Human Resources,Recruiter,7149,1,4,3,4,No,0-2 Yrs,Medium (5k-10k),0,0,1,8
EMP0864,46,Female,IT,Data Analyst,10107,0,1,2,4,Yes,0-2 Yrs,High (10k-15k),1,0,2,1
EMP0865,39,Female,Human Resources,Recruiter,7080,4,2,3,2,No,3-5 Yrs,Medium (5k-10k),0,0,1,8
EMP0866,29,Female,Research & Development,Manufacturing Director,13412,6,4,1,4,No,6-10 Yrs,High (10k-15k),0,0,3,7
EMP0867,35,Male,Sales,Sales Executive,5342,4,2,2,3,No,3-5 Yrs,Medium (5k-10k),0,1,4,10
EMP0868,53,Male,Research & Development,Laboratory Technician,4813,6,2,3,3,No,6-10 Yrs,Low (<5k),0,1,3,5
EMP0869,59,Female,Research & Development,Laboratory Technician,3868,0,2,3,4,Yes,0-2 Yrs,Low (<5k),1,0,3,5
EMP0870,54,Male,Research & Development,Manufacturing Director,12811,10,3,3,3,No,6-10 Yrs,High (10k-15k),0,1,3,7
EMP0871,44,Female,IT,IT Support,5622,4,3,3,3,No,3-5 Yrs,Medium (5k-10k),0,0,2,4
EMP0872,36,Male,Research & Development,Research Scientist,10862,0,4,3,3,No,0-2 Yrs,High (10k-15k),0,1,3,9
EMP0873,54,Male,Sales,Sales Executive,7777,3,4,4,2,Yes,3-5 Yrs,Medium (5k-10k),1,1,4,10
EMP0874,46,Male,Sales,Manager,13544,9,3,1,2,No,6-10 Yrs,High (10k-15k),0,1,4,6
EMP0875,38,Female,Research & Development,Laboratory Technician,7456,11,2,3,3,No,10+ Yrs,Medium (5k-10k),0,0,3,5
EMP0876,54,Female,Research & Development,Manager,17812,1,4,4,2,No,0-2 Yrs,Very High (15k+),0,0,3,6
EMP0877,23,Female,Human Resources,Recruiter,8042,5,2,4,1,Yes,3-5 Yrs,Medium (5k-10k),1,0,1,8
EMP0878,35,Male,Research & Development,Manager,18713,0,1,2,1,No,0-2 Yrs,Very High (15k+),0,1,3,6
EMP0879,27,Male,IT,Data Analyst,11423,0,1,3,3,No,0-2 Yrs,High (10k-15k),0,1,2,1
EMP0880,27,Female,IT,Software Engineer,11889,4,3,2,3,No,3-5 Yrs,High (10k-15k),0,0,2,12
EMP0881,24,Female,IT,Manager,17608,5,1,3,4,No,3-5 Yrs,Very High (15k+),0,0,2,6
EMP0882,28,Male,Sales,Sales Representative,5925,7,1,3,3,Yes,6-10 Yrs,Medium (5k-10k),1,1,4,11
EMP0883,29,Female,Human Resources,Recruiter,4869,2,2,3,3,Yes,0-2 Yrs,Low (<5k),1,0,1,8
EMP0884,36,Male,Sales,Manager,12675,0,2,3,3,No,0-2 Yrs,High (10k-15k),0,1,4,6
EMP0885,50,Male,Sales,Sales Representative,5113,3,3,3,3,No,3-5 Yrs,Medium (5k-10k),0,1,4,11
EMP0886,54,Male,Research & Development,Manufacturing Director,14876,0,4,3,3,No,0-2 Yrs,High (10k-15k),0,1,3,7
EMP0887,51,Female,Research & Development,Laboratory Technician,4451,0,4,4,4,No,0-2 Yrs,Low (<5k),0,0,3,5
EMP0888,48,Female,Sales,Sales Executive,7854,1,2,3,4,No,0-2 Yrs,Medium (5k-10k),0,0,4,10
EMP0889,57,Male,Sales,Sales Representative,6830,2,2,2,4,Yes,0-2 Yrs,Medium (5k-10k),1,1,4,11
EMP0890,50,Female,Sales,Sales Representative,6207,1,4,3,4,No,0-2 Yrs,Medium (5k-10k),0,0,4,11
EMP0891,59,Male,Finance,Manager,13924,4,1,3,3,No,3-5 Yrs,High (10k-15k),0,1,0,6
EMP0892,54,Male,Sales,Manager,11753,0,4,3,3,No,0-2 Yrs,High (10k-15k),0,1,4,6
EMP0893,58,Male,Sales,Manager,11612,0,1,4,4,No,0-2 Yrs,High (10k-15k),0,1,4,6
EMP0894,48,Male,Research & Development,Laboratory Technician,7275,5,4,4,3,No,3-5 Yrs,Medium (5k-10k),0,1,3,5
EMP0895,54,Male,Research & Development,Laboratory Technician,3555,0,2,3,4,Yes,0-2 Yrs,Low (<5k),1,1,3,5
EMP0896,25,Female,Finance,Financial Analyst,11251,5,3,3,4,No,3-5 Yrs,High (10k-15k),0,0,0,2
EMP0897,43,Female,Sales,Sales Representative,5049,0,4,3,4,No,0-2 Yrs,Medium (5k-10k),0,0,4,11
EMP0898,23,Male,Research & Development,Manager,11224,2,3,3,3,No,0-2 Yrs,High (10k-15k),0,1,3,6
EMP0899,31,Male,Research & Development,Manager,13030,0,2,2,4,No,0-2 Yrs,High (10k-15k),0,1,3,6
EMP0900,26,Male,Finance,Financial Analyst,7081,0,3,3,3,No,0-2 Yrs,Medium (5k-10k),0,1,0,2
EMP0901,31,Male,Research & Development,Manufacturing Director,16099,4,4,1,3,No,3-5 Yrs,Very High (15k+),0,1,3,7
EMP0902,54,Male,IT,Manager,13092,13,1,3,3,No,10+ Yrs,High (10k-15k),0,1,2,6
EMP0903,59,Female,Sales,Manager,14764,0,1,3,4,No,0-2 Yrs,High (10k-15k),0,0,4,6
EMP0904,34,Male,Research & Development,Manufacturing Director,17602,2,3,4,4,No,0-2 Yrs,Very High (15k+),0,1,3,7
EMP0905,52,Female,Research & Development,Research Scientist,7274,6,1,3,2,No,6-10 Yrs,Medium (5k-10k),0,0,3,9
EMP0906,57,Female,IT,Data Analyst,9591,3,3,3,3,No,3-5 Yrs,Medium (5k-10k),0,0,2,1
EMP0907,45,Male,Sales,Manager,14960,8,2,2,3,No,6-10 Yrs,High (10k-15k),0,1,4,6
EMP0908,36,Female,Sales,Sales Representative,3370,0,3,3,4,No,0-2 Yrs,Low (<5k),0,0,4,11
EMP0909,50,Female,Research & Development,Laboratory Technician,10882,16,1,3,3,No,10+ Yrs,High (10k-15k),0,0,3,5
EMP0910,29,Female,Sales,Manager,10728,2,3,3,2,Yes,0-2 Yrs,High (10k-15k),1,0,4,6
EMP0911,26,Male,Sales,Sales Executive,8085,2,1,4,3,Yes,0-2 Yrs,Medium (5k-10k),1,1,4,10
EMP0912,50,Male,Finance,Accountant,6790,10,1,3,3,No,6-10 Yrs,Medium (5k-10k),0,1,0,0
EMP0913,25,Male,Research & Development,Manager,19768,4,1,3,1,Yes,3-5 Yrs,Very High (15k+),1,1,3,6
EMP0914,33,Male,Research & Development,Manufacturing Director,15274,3,4,3,3,No,3-5 Yrs,Very High (15k+),0,1,3,7
EMP0915,23,Male,Human Resources,Recruiter,8316,5,1,4,4,No,3-5 Yrs,Medium (5k-10k),0,1,1,8
EMP0916,48,Female,Research & Development,Laboratory Technician,4987,4,4,4,4,Yes,3-5 Yrs,Low (<5k),1,0,3,5
EMP0917,52,Male,Sales,Sales Representative,4503,0,1,3,1,Yes,0-2 Yrs,Low (<5k),1,1,4,11
EMP0918,57,Female,Sales,Sales Representative,7291,5,1,3,4,No,3-5 Yrs,Medium (5k-10k),0,0,4,11
EMP0919,57,Female,Research & Development,Laboratory Technician,6325,0,3,3,3,No,0-2 Yrs,Medium (5k-10k),0,0,3,5
EMP0920,47,Male,Research & Development,Research Scientist,13441,8,3,2,2,No,6-10 Yrs,High (10k-15k),0,1,3,9
EMP0921,48,Male,Research & Development,Research Scientist,10587,22,4,3,1,No,10+ Yrs,High (10k-15k),0,1,3,9
EMP0922,26,Female,Sales,Manager,11614,2,4,3,2,No,0-2 Yrs,High (10k-15k),0,0,4,6
EMP0923,41,Female,Research & Development,Manager,17956,2,4,2,4,No,0-2 Yrs,Very High (15k+),0,0,3,6
EMP0924,32,Female,Finance,Financial Analyst,9286,0,3,2,1,No,0-2 Yrs,Medium (5k-10k),0,0,0,2
EMP0925,31,Male,IT,Software Engineer,9446,0,3,3,2,No,0-2 Yrs,Medium (5k-10k),0,1,2,12
EMP0926,59,Male,IT,Software Engineer,9509,12,2,4,4,No,10+ Yrs,Medium (5k-10k),0,1,2,12
EMP0927,27,Male,IT,Data Analyst,8521,0,4,3,3,No,0-2 Yrs,Medium (5k-10k),0,1,2,1
EMP0928,29,Male,Research & Development,Laboratory Technician,8339,2,3,3,4,No,0-2 Yrs,Medium (5k-10k),0,1,3,5
EMP0929,44,Female,IT,Manager,20322,8,3,3,4,Yes,6-10 Yrs,Very High (15k+),1,0,2,6
EMP0930,47,Female,Sales,Manager,21462,11,2,3,1,No,10+ Yrs,Very High (15k+),0,0,4,6
EMP0931,33,Female,Research & Development,Manufacturing Director,13736,3,1,3,4,Yes,3-5 Yrs,High (10k-15k),1,0,3,7
EMP0932,47,Female,Research & Development,Manufacturing Director,19954,4,4,3,2,No,3-5 Yrs,Very High (15k+),0,0,3,7
EMP0933,34,Female,Sales,Sales Representative,5405,5,2,2,3,No,3-5 Yrs,Medium (5k-10k),0,0,4,11
EMP0934,39,Male,IT,Software Engineer,12337,16,3,3,3,No,10+ Yrs,High (10k-15k),0,1,2,12
EMP0935,46,Male,Finance,Financial Analyst,7316,4,1,3,2,Yes,3-5 Yrs,Medium (5k-10k),1,1,0,2
EMP0936,54,Female,Sales,Sales Representative,6964,4,4,3,4,No,3-5 Yrs,Medium (5k-10k),0,0,4,11
EMP0937,33,Male,IT,IT Support,4491,0,1,4,3,Yes,0-2 Yrs,Low (<5k),1,1,2,4
EMP0938,57,Female,Sales,Manager,15213,0,4,2,1,No,0-2 Yrs,Very High (15k+),0,0,4,6
